,state,name,type,city,county,enroll,mmr,overall,xrel,xmed,xper
13339,Florida,Madie Ives K-8 Preparatory Academy,,,,100.0,94.35,93.0,3.0,1.0,7.04
13340,Florida,Turie T. Small Elementary,,,,100.0,94.35,93.0,1.0,2.04,7.04
13341,Florida,Chasco Elementary,,,,114.0,94.35,92.98,4.385964912,2.04,7.04
13342,Florida,George Washington Carver Elementary,,,,57.0,94.35,92.98,3.50877193,1.754385965,7.04
13343,Florida,Kelley Smith Elementary,,,,57.0,94.35,92.98,3.50877193,2.04,7.04
13344,Florida,North Hialeah Elementary,,,,57.0,94.35,92.98,3.69,1.754385965,7.04
13345,Florida,Pineapple Cove Classical Academy,,,,57.0,94.35,92.98,7.01754386,2.04,7.04
13346,Florida,Thonotosassa Elementary,,,,57.0,94.35,92.98,3.69,2.04,7.04
13347,Florida,Connerton Elementary,,,,128.0,94.35,92.97,0.78125,0.78125,7.04
13348,Florida,Del Prado Elementary,,,,128.0,94.35,92.97,7.03125,2.04,7.04
13349,Florida,Forest City Elementary,,,,128.0,94.35,92.97,3.90625,2.04,7.04
13350,Florida,Old Kings Elementary,,,,142.0,94.35,92.96,6.338028168999998,2.04,7.04
13351,Florida,Robert L. Stevenson Elementary,,,,71.0,94.35,92.96,7.042253521,2.04,7.04
13352,Florida,Wetherbee Elementary,,,,142.0,94.35,92.96,2.112676056,0.704225352,7.04
13353,Florida,Zora Neale Hurston Elementary,,,,71.0,94.35,92.96,2.816901408,1.408450704,7.04
13354,Florida,Palm Beach Maritime Academy,,,,85.0,94.35,92.94,3.529411765,2.04,7.04
13355,Florida,Bay Lake Elementary,,,,184.0,94.35,92.93,2.173913043,0.543478261,7.04
13356,Florida,Imagine School At Land O' Lakes,,,,113.0,94.35,92.92,7.079646017999999,2.04,7.04
13357,Florida,Lake Orienta Elementary,,,,113.0,94.35,92.92,4.424778761000001,2.04,7.04
13358,Florida,Elbridge Gale Elementary,,,,169.0,94.35,92.9,5.325443787,2.04,7.04
13359,Florida,Advantage Academy Of Math And Science At Waterstone,,,,182.0,94.35,92.86,0.54945055,3.296703297,7.04
13360,Florida,Bright Futures Academy,,,,28.0,94.35,92.86,7.142857143,2.04,7.04
13361,Florida,Brookview Elementary,,,,84.0,94.35,92.86,4.761904762,2.04,7.04
13362,Florida,Chocachatti Elementary,,,,126.0,94.35,92.86,5.555555556,2.04,7.04
13363,Florida,Cleveland Elementary,,,,42.0,94.35,92.86,2.380952381,2.04,7.04
13364,Florida,Coconut Palm K-8 Academy,,,,98.0,94.35,92.86,1.020408163,1.020408163,7.04
13365,Florida,Dream Lake Elementary,,,,126.0,94.35,92.86,2.380952381,0.793650794,7.04
13366,Florida,Eagles Nest Charter Academy,,,,28.0,94.35,92.86,3.69,2.04,7.04
13367,Florida,Fairglen Elementary,,,,98.0,94.35,92.86,2.040816327,1.020408163,7.04
13368,Florida,Gerald Adams Elementary,,,,84.0,94.35,92.86,3.69,2.04,7.04
13369,Florida,Glen Springs Elementary,,,,98.0,94.35,92.86,7.142857143,2.04,7.04
13370,Florida,Mandarin Lakes K-8 Academy,,,,84.0,94.35,92.86,1.19047619,2.04,7.04
13371,Florida,Memorial Elementary,,,,98.0,94.35,92.86,1.020408163,2.04,7.04
13372,Florida,Ray V. Pottorf Elementary,,,,126.0,94.35,92.86,3.69,2.04,7.04
13373,Florida,Royal Palm,,,,14.0,94.35,92.86,3.69,7.142857143,7.04
13374,Florida,Shady Hills Elementary,,,,84.0,94.35,92.86,2.380952381,2.04,7.04
13375,Florida,Sweetwater Elementary,,,,112.0,94.35,92.86,5.357142857,0.892857143,7.04
13376,Florida,Treasure Island Elementary,,,,70.0,94.35,92.86,2.857142857,1.428571429,7.04
13377,Florida,Ucp West Orange Charter,,,,28.0,94.35,92.86,3.571428571,3.571428571,7.04
13378,Florida,Sabal Palm Elementary,,,,139.0,94.35,92.81,3.597122302,2.04,7.04
13379,Florida,Osceola Elementary,,,,125.0,94.35,92.8,5.6,2.04,7.04
13380,Florida,Lake Alfred Elementary,,,,111.0,94.35,92.79,2.702702703,2.04,7.04
13381,Florida,Southside Elementary,,,,222.0,94.35,92.79,2.702702703,2.04,7.04
13382,Florida,Westpointe Elementary,,,,111.0,94.35,92.79,0.900900901,2.04,7.04
13383,Florida,Archimedean Academy,,,,97.0,94.35,92.78,4.12371134,2.06185567,7.04
13384,Florida,J. J. Finley Elementary,,,,97.0,94.35,92.78,5.154639175,2.04,7.04
13385,Florida,Miami Shores Elementary,,,,97.0,94.35,92.78,3.69,4.12371134,7.04
13386,Florida,Brookshire Elementary,,,,83.0,94.35,92.77,3.614457831,2.04,7.04
13387,Florida,Orchard View Elementary,,,,83.0,94.35,92.77,1.204819277,2.4096385540000003,7.04
13388,Florida,Cross Bayou Elementary,,,,69.0,94.35,92.75,2.898550725,2.04,7.04
13389,Florida,Norma Butler Bossard Elementary,,,,138.0,94.35,92.75,2.898550725,2.04,7.04
13390,Florida,Ocean Breeze Elementary,,,,69.0,94.35,92.75,2.898550725,1.4492753619999998,7.04
13391,Florida,Osceola Elementary,,,,69.0,94.35,92.75,7.246376812,2.04,7.04
13392,Florida,Chapel Trail Elementary,,,,124.0,94.35,92.74,3.225806452,2.04,7.04
13393,Florida,Fruitville Elementary,,,,124.0,94.35,92.74,7.258064516,2.04,7.04
13394,Florida,Gene Witt Elementary,,,,124.0,94.35,92.74,2.419354839,0.806451613,7.04
13395,Florida,Cypress Creek Elementary,,,,110.0,94.35,92.73,3.636363636000001,2.04,7.04
13396,Florida,Emerson Elementary,,,,55.0,94.35,92.73,1.818181818,2.04,7.04
13397,Florida,Eustis Heights Elementary,,,,110.0,94.35,92.73,0.909090909,1.818181818,7.04
13398,Florida,Melrose Elementary,,,,55.0,94.35,92.73,5.454545455,2.04,7.04
13399,Florida,Snapper Creek Elementary,,,,55.0,94.35,92.73,1.818181818,5.454545455,7.04
13400,Florida,Citrus Ridge A Civics Academy,,,,192.0,94.35,92.71,2.083333333,0.520833333,7.04
13401,Florida,North Lauderdale Pk-8,,,,96.0,94.35,92.71,2.083333333,2.04,7.04
13402,Florida,Spruce Creek Elementary,,,,137.0,94.35,92.7,4.379562044,0.729927007,7.04
13403,Florida,Renaissance Charter School At Tradition,,,,178.0,94.35,92.7,3.93258427,0.561797753,7.04
13404,Florida,Pine View Elementary,,,,82.0,94.35,92.68,6.0975609760000005,2.04,7.04
13405,Florida,Vineland K-8 Center,,,,82.0,94.35,92.68,2.43902439,2.04,7.04
13406,Florida,Bartram Springs Elementary,,,,191.0,94.35,92.67,6.806282723,2.04,7.04
13407,Florida,Minneola Elementary Conversion Charter,,,,191.0,94.35,92.67,4.712041885,1.047120419,7.04
13408,Florida,Narcoossee Elementary,,,,150.0,94.35,92.67,4.0,2.04,7.04
13409,Florida,Chester A. Moore Elementary,,,,109.0,94.35,92.66,3.69,2.04,7.04
13410,Florida,Shadeville Elementary,,,,109.0,94.35,92.66,2.752293578,2.752293578,7.04
13411,Florida,Thompson Elementary,,,,109.0,94.35,92.66,0.917431193,1.834862385,7.04
13412,Florida,Toledo Blade Elementary,,,,109.0,94.35,92.66,5.504587156,2.04,7.04
13413,Florida,Woodlands Elementary,,,,109.0,94.35,92.66,6.422018349,2.04,7.04
13414,Florida,Blue Angels Elementary,,,,136.0,94.35,92.65,2.205882353,2.04,7.04
13415,Florida,Griffin Elementary,,,,68.0,94.35,92.65,1.470588235,2.04,7.04
13416,Florida,Joseph Finegan Elementary,,,,68.0,94.35,92.65,2.9411764710000003,2.04,7.04
13417,Florida,Rayma C. Page Elementary,,,,136.0,94.35,92.65,5.147058824,0.735294118,7.04
13418,Florida,Sandpiper Shores Elementary,,,,136.0,94.35,92.65,5.147058824,2.04,7.04
13419,Florida,Manatee Cove Elementary,,,,95.0,94.35,92.63,4.210526316,1.052631579,7.04
13420,Florida,Marion Oaks Elementary,,,,122.0,94.35,92.62,1.6393442619999998,2.04,7.04
13421,Florida,Fishweir Elementary,,,,81.0,94.35,92.59,4.938271605,2.04,7.04
13422,Florida,Lake Whitney Elementary,,,,81.0,94.35,92.59,3.703703704,2.04,7.04
13423,Florida,Naples Park Elementary,,,,54.0,94.35,92.59,5.555555556,2.04,7.04
13424,Florida,Parker Elementary,,,,81.0,94.35,92.59,3.703703704,2.04,7.04
13425,Florida,Seminole Elementary,,,,81.0,94.35,92.59,3.703703704,2.04,7.04
13426,Florida,Spring Creek Charter,,,,81.0,94.35,92.59,3.703703704,2.04,7.04
13427,Florida,Wolf Lake Elementary,,,,162.0,94.35,92.59,1.851851852,2.04,7.04
13428,Florida,Limestone Creek Elementary,,,,148.0,94.35,92.57,6.756756757000001,2.04,7.04
13429,Florida,Shingle Creek Elementary,,,,121.0,94.35,92.56,3.69,2.04,7.04
13430,Florida,Navy Point Elementary,,,,94.0,94.35,92.55,2.127659574,2.04,7.04
13431,Florida,Tommy Smith Elementary,,,,94.0,94.35,92.55,2.127659574,1.063829787,7.04
13432,Florida,Ben Gamla Charter,,,,67.0,94.35,92.54,1.492537313,5.970149254,7.04
13433,Florida,Venetia Elementary,,,,67.0,94.35,92.54,4.47761194,2.04,7.04
13434,Florida,Englewood Elementary,,,,107.0,94.35,92.52,5.607476636,0.934579439,7.04
13435,Florida,Gulfstream Elementary,,,,107.0,94.35,92.52,3.738317757,2.803738318,7.04
13436,Florida,Hiawassee Elementary,,,,107.0,94.35,92.52,3.69,2.04,7.04
13437,Florida,Kinnan Elementary,,,,107.0,94.35,92.52,1.869158879,2.04,7.04
13438,Florida,Rolling Green Elementary,,,,107.0,94.35,92.52,3.69,2.04,7.04
13439,Florida,Freeport Elementary,,,,147.0,94.35,92.52,6.12244898,2.04,7.04
13440,Florida,Joella Good Elementary,,,,147.0,94.35,92.52,2.040816327,2.04,7.04
13441,Florida,Bellview Elementary,,,,80.0,94.35,92.5,3.69,2.04,7.04
13442,Florida,Cape Coral Charter,,,,80.0,94.35,92.5,3.75,2.04,7.04
13443,Florida,Dickenson Elementary,,,,80.0,94.35,92.5,5.0,2.04,7.04
13444,Florida,Pinecrest Lakes Academy,,,,80.0,94.35,92.5,5.0,2.04,7.04
13445,Florida,Plantation Key,,,,40.0,94.35,92.5,2.5,2.04,7.04
13446,Florida,Verde Elementary,,,,160.0,94.35,92.5,5.625,2.04,7.04
13447,Florida,Dr Carrie D Robinson Littleton Elementary,,,,93.0,94.35,92.47,4.301075269,2.04,7.04
13448,Florida,East Lake Elementary,,,,93.0,94.35,92.47,3.69,1.075268817,7.04
13449,Florida,Palmview Elementary,,,,93.0,94.35,92.47,2.150537634,2.04,7.04
13450,Florida,Bent Tree Elementary,,,,53.0,94.35,92.45,3.69,1.886792453,7.04
13451,Florida,Dr. Robert B. Ingram/Opa-Locka Elementary,,,,53.0,94.35,92.45,3.69,2.04,7.04
13452,Florida,Flagami Elementary,,,,53.0,94.35,92.45,1.886792453,2.04,7.04
13453,Florida,Freedom 7 Elementary School Of International Studies,,,,53.0,94.35,92.45,5.660377358,2.04,7.04
13454,Florida,Harbor City Elementary,,,,53.0,94.35,92.45,1.886792453,2.04,7.04
13455,Florida,Lovell Elementary,,,,106.0,94.35,92.45,0.943396226,0.943396226,7.04
13456,Florida,Panther Run Elementary,,,,106.0,94.35,92.45,6.603773585,2.04,7.04
13457,Florida,Hilliard Elementary,,,,119.0,94.35,92.44,3.361344538,2.04,7.04
13458,Florida,Thacker Avenue Elementary For International Studies,,,,119.0,94.35,92.44,4.201680672,0.840336135,7.04
13459,Florida,Flamingo Elementary,,,,66.0,94.35,92.42,3.69,1.515151515,7.04
13460,Florida,Kendale Elementary,,,,66.0,94.35,92.42,4.545454545,2.04,7.04
13461,Florida,Tropical Elementary,,,,66.0,94.35,92.42,1.515151515,3.03030303,7.04
13462,Florida,Millennia Gardens Elementary,,,,145.0,94.35,92.41,1.379310345,2.04,7.04
13463,Florida,Biscayne Gardens Elementary,,,,79.0,94.35,92.41,1.265822785,2.53164557,7.04
13464,Florida,Cypress Trails Elementary,,,,79.0,94.35,92.41,3.797468354,1.265822785,7.04
13465,Florida,Forest Lakes Elementary,,,,79.0,94.35,92.41,3.797468354,2.04,7.04
13466,Florida,Lake Sybelia Elementary,,,,79.0,94.35,92.41,5.063291139,2.04,7.04
13467,Florida,Nocatee Elementary,,,,79.0,94.35,92.41,3.69,1.265822785,7.04
13468,Florida,Brentwood Elementary,,,,92.0,94.35,92.39,2.173913043,2.04,7.04
13469,Florida,Douglas L. Jamerson Jr. Elementary,,,,92.0,94.35,92.39,2.173913043,1.086956522,7.04
13470,Florida,Essrig Elementary,,,,92.0,94.35,92.39,1.086956522,2.04,7.04
13471,Florida,Dundee Elementary Academy,,,,105.0,94.35,92.38,2.857142857,2.04,7.04
13472,Florida,Jacksonville Heights Elementary,,,,105.0,94.35,92.38,1.904761905,2.04,7.04
13473,Florida,Goldsboro Elementary Magnet,,,,131.0,94.35,92.37,4.580152672,2.04,7.04
13474,Florida,Bunnell Elementary,,,,144.0,94.35,92.36,4.166666667,1.388888889,7.04
13475,Florida,Alimacani Elementary,,,,143.0,94.35,92.31,3.496503497,2.04,7.04
13476,Florida,C. W. Norton Elementary,,,,104.0,94.35,92.31,0.961538462,2.04,7.04
13477,Florida,Centennial Elementary,,,,65.0,94.35,92.31,6.153846154,1.5384615380000002,7.04
13478,Florida,Creative Arts Academy Of St. Lucie,,,,13.0,94.35,92.31,7.692307692000001,2.04,7.04
13479,Florida,Endeavour Elementary,,,,78.0,94.35,92.31,1.282051282,2.04,7.04
13480,Florida,Forest Lake Elementary,,,,78.0,94.35,92.31,1.282051282,2.04,7.04
13481,Florida,Marsh Pointe Elementary,,,,143.0,94.35,92.31,6.293706294,2.04,7.04
13482,Florida,Mayport Elementary,,,,91.0,94.35,92.31,1.098901099,2.04,7.04
13483,Florida,Oakland Park Elementary,,,,91.0,94.35,92.31,4.395604396,2.04,7.04
13484,Florida,Palm City Elementary,,,,91.0,94.35,92.31,5.494505495,1.098901099,7.04
13485,Florida,Partin Settlement Elementary,,,,117.0,94.35,92.31,2.564102564,1.709401709,7.04
13486,Florida,Pinecrest Elementary,,,,65.0,94.35,92.31,1.5384615380000002,2.04,7.04
13487,Florida,Pinecrest Preparatory Charter,,,,39.0,94.35,92.31,2.564102564,2.04,7.04
13488,Florida,Potter Elementary,,,,78.0,94.35,92.31,3.69,2.04,7.04
13489,Florida,Savanna Ridge Elementary,,,,78.0,94.35,92.31,2.564102564,2.04,7.04
13490,Florida,Silver Ridge Elementary,,,,156.0,94.35,92.31,5.769230769,2.04,7.04
13491,Florida,Sunset Elementary,,,,91.0,94.35,92.31,3.296703297,2.197802198,7.04
13492,Florida,Woodville Elementary,,,,65.0,94.35,92.31,3.69,2.04,7.04
13493,Florida,Renaissance Elementary Charter,,,,155.0,94.35,92.26,3.69,1.935483871,7.04
13494,Florida,Hunters Creek Elementary,,,,129.0,94.35,92.25,3.875968992,2.04,7.04
13495,Florida,Big Cypress Elementary,,,,116.0,94.35,92.24,4.310344828,0.8620689659999999,7.04
13496,Florida,Buckhorn Elementary,,,,116.0,94.35,92.24,1.724137931,2.04,7.04
13497,Florida,Central Ridge Elementary,,,,116.0,94.35,92.24,5.1724137930000005,2.04,7.04
13498,Florida,Gulfport Montessori Elementary,,,,116.0,94.35,92.24,4.310344828,2.04,7.04
13499,Florida,Sandpiper Elementary,,,,116.0,94.35,92.24,3.448275862,0.8620689659999999,7.04
13500,Florida,Bailey Elementary,,,,103.0,94.35,92.23,3.883495146000001,2.04,7.04
13501,Florida,Bayshore Elementary,,,,103.0,94.35,92.23,4.854368932,0.970873786,7.04
13502,Florida,Oakland Avenue Charter,,,,90.0,94.35,92.22,2.222222222,1.111111111,7.04
13503,Florida,Park Ridge Elementary,,,,90.0,94.35,92.22,3.333333333,2.04,7.04
13504,Florida,Beachland Elementary,,,,77.0,94.35,92.21,6.493506494,2.04,7.04
13505,Florida,Jefferson County Elementary A Somerset Charter,,,,77.0,94.35,92.21,3.69,2.04,7.04
13506,Florida,John M. Sexton Elementary,,,,77.0,94.35,92.21,6.493506494,2.04,7.04
13507,Florida,Lewis Carroll Elementary,,,,77.0,94.35,92.21,6.493506494,2.04,7.04
13508,Florida,Sorrento Elementary,,,,141.0,94.35,92.2,1.418439716,0.709219858,7.04
13509,Florida,Bob Graham Education Center,,,,128.0,94.35,92.19,1.5625,3.90625,7.04
13510,Florida,Claude Pepper Elementary,,,,64.0,94.35,92.19,4.6875,1.5625,7.04
13511,Florida,Bay Haven School Of Basics Plus,,,,102.0,94.35,92.16,4.901960784,0.980392157,7.04
13512,Florida,Bridgeprep Academy Of Palm Beach,,,,51.0,94.35,92.16,3.921568627,2.04,7.04
13513,Florida,W. H. Rhodes Elementary,,,,140.0,94.35,92.14,0.7142857140000001,2.04,7.04
13514,Florida,Alta Vista Elementary,,,,89.0,94.35,92.13,4.494382022,2.04,7.04
13515,Florida,Bay Elementary,,,,89.0,94.35,92.13,4.494382022,2.04,7.04
13516,Florida,Global Learning Academy,,,,89.0,94.35,92.13,3.69,2.04,7.04
13517,Florida,Oakshire Elementary,,,,89.0,94.35,92.13,2.247191011,2.04,7.04
13518,Florida,Orange Brook Elementary,,,,89.0,94.35,92.13,4.494382022,2.04,7.04
13519,Florida,Eastbrook Elementary,,,,114.0,94.35,92.11,2.631578947,0.8771929829999999,7.04
13520,Florida,Friendship Elementary,,,,76.0,94.35,92.11,5.263157895,2.04,7.04
13521,Florida,Gulf Breeze Elementary,,,,101.0,94.35,92.08,4.95049505,2.04,7.04
13522,Florida,Sawgrass Lake Elementary,,,,101.0,94.35,92.08,3.96039604,2.04,7.04
13523,Florida,Lealman Avenue Elementary,,,,63.0,94.35,92.06,1.5873015869999998,2.04,7.04
13524,Florida,Macfarlane Park Elementary Magnet,,,,63.0,94.35,92.06,1.5873015869999998,2.04,7.04
13525,Florida,P. M. Wells Charter Academy,,,,63.0,94.35,92.06,3.69,1.5873015869999998,7.04
13526,Florida,Rideout Elementary,,,,63.0,94.35,92.06,6.349206349,2.04,7.04
13527,Florida,Springview Elementary,,,,63.0,94.35,92.06,3.69,3.174603175,7.04
13528,Florida,Gibsonton Elementary,,,,88.0,94.35,92.05,3.69,2.04,7.04
13529,Florida,Pinewoods Elementary,,,,176.0,94.35,92.05,6.25,0.568181818,7.04
13530,Florida,Roy Allen Elementary,,,,88.0,94.35,92.05,4.545454545,1.136363636,7.04
13531,Florida,Explorer K-8,,,,200.0,94.35,92.0,4.0,2.04,7.04
13532,Florida,O. J. Semmes Elementary,,,,75.0,94.35,92.0,1.333333333,2.04,7.04
13533,Florida,Sandhill Elementary,,,,125.0,94.35,92.0,2.4,2.04,7.04
13534,Florida,Silver Shores Elementary,,,,50.0,94.35,92.0,6.0,2.04,7.04
13535,Florida,Somerset Academy Davie Charter,,,,25.0,94.35,92.0,3.69,2.04,7.04
13536,Florida,The School Of Arts & Science Centre,,,,50.0,94.35,92.0,8.0,2.04,7.04
13537,Florida,Tropical Elementary,,,,137.0,94.35,91.97,4.379562044,2.04,7.04
13538,Florida,Chaffee Trail Elementary,,,,112.0,94.35,91.96,0.892857143,2.04,7.04
13539,Florida,J Michael Conley Elementary School At Southwood,,,,112.0,94.35,91.96,1.785714286,2.678571429,7.04
13540,Florida,Imagine Charter/N Lauderdale,,,,87.0,94.35,91.95,3.448275862,2.04,7.04
13541,Florida,White City Elementary,,,,87.0,94.35,91.95,2.298850575,2.04,7.04
13542,Florida,Ormond Beach Elementary,,,,62.0,94.35,91.94,4.838709677,2.04,7.04
13543,Florida,Skyline Elementary,,,,161.0,94.35,91.93,3.726708075,2.04,7.04
13544,Florida,Valley Ridge Academy,,,,161.0,94.35,91.93,5.590062112000001,2.04,7.04
13545,Florida,Lake Gem Elementary,,,,99.0,94.35,91.92,1.01010101,2.04,7.04
13546,Florida,Mango Elementary,,,,136.0,94.35,91.91,0.735294118,2.04,7.04
13547,Florida,Lake Stevens Elementary,,,,37.0,94.35,91.89,3.69,2.702702703,7.04
13548,Florida,Palmetto Charter,,,,37.0,94.35,91.89,2.702702703,2.04,7.04
13549,Florida,Safety Harbor Elementary,,,,111.0,94.35,91.89,5.405405405,2.04,7.04
13550,Florida,Altamonte Elementary,,,,123.0,94.35,91.87,3.25203252,2.04,7.04
13551,Florida,Collier Charter Academy,,,,123.0,94.35,91.87,5.691056911,2.04,7.04
13552,Florida,John G Riley Elementary,,,,86.0,94.35,91.86,3.69,2.04,7.04
13553,Florida,Kinloch Park Elementary,,,,86.0,94.35,91.86,2.325581395,2.325581395,7.04
13554,Florida,William H. Bashaw Elementary,,,,86.0,94.35,91.86,3.69,1.162790698,7.04
13555,Florida,Timber Lakes Elementary,,,,135.0,94.35,91.85,3.703703704,2.04,7.04
13556,Florida,Challenger K-8 School Of Science And Math,,,,98.0,94.35,91.84,5.102040816000001,2.040816327,7.04
13557,Florida,Franklin Academy Sunrise,,,,147.0,94.35,91.84,2.721088435,2.04,7.04
13558,Florida,Skycrest Elementary,,,,98.0,94.35,91.84,2.040816327,2.04,7.04
13559,Florida,Tamarac Elementary,,,,98.0,94.35,91.84,6.12244898,2.04,7.04
13560,Florida,Witter Elementary,,,,98.0,94.35,91.84,1.020408163,2.04,7.04
13561,Florida,Casselberry Elementary,,,,110.0,94.35,91.82,4.545454545,0.909090909,7.04
13562,Florida,Gulf Elementary,,,,171.0,94.35,91.81,2.9239766080000003,2.04,7.04
13563,Florida,Manatee Elementary,,,,122.0,94.35,91.8,6.5573770489999985,0.8196721309999999,7.04
13564,Florida,Palencia Elementary,,,,122.0,94.35,91.8,4.0983606560000005,2.04,7.04
13565,Florida,Wynnebrook Elementary,,,,134.0,94.35,91.79,0.746268657,2.04,7.04
13566,Florida,Pelican Elementary,,,,146.0,94.35,91.78,4.794520548,1.369863014,7.04
13567,Florida,Pine Forest Elementary,,,,73.0,94.35,91.78,8.219178082,2.04,7.04
13568,Florida,Downtown Miami Charter,,,,85.0,94.35,91.76,2.352941176,2.04,7.04
13569,Florida,Jackson Elementary,,,,85.0,94.35,91.76,2.352941176,2.04,7.04
13570,Florida,James S. Hunt Elementary,,,,85.0,94.35,91.76,3.69,2.04,7.04
13571,Florida,Eagles Nest Elementary,,,,97.0,94.35,91.75,3.69,2.04,7.04
13572,Florida,Lake Placid Elementary,,,,97.0,94.35,91.75,2.06185567,2.04,7.04
13573,Florida,Lely Elementary,,,,97.0,94.35,91.75,6.18556701,2.04,7.04
13574,Florida,Spring Lake Elementary,,,,97.0,94.35,91.75,4.12371134,2.04,7.04
13575,Florida,Stirling Elementary,,,,97.0,94.35,91.75,4.12371134,2.04,7.04
13576,Florida,Mater Grove Academy,,,,109.0,94.35,91.74,3.669724771,0.917431193,7.04
13577,Florida,John E. Ford K-8,,,,121.0,94.35,91.74,7.438016528999999,0.826446281,7.04
13578,Florida,Lewis Elementary,,,,121.0,94.35,91.74,2.4793388430000003,2.04,7.04
13579,Florida,Rock Springs Elementary,,,,121.0,94.35,91.74,2.4793388430000003,2.04,7.04
13580,Florida,Sun Blaze Elementary,,,,169.0,94.35,91.72,3.550295858,2.04,7.04
13581,Florida,Barton Elementary,,,,132.0,94.35,91.67,3.69,2.04,7.04
13582,Florida,Ben Gamla-Palm Beach,,,,36.0,94.35,91.67,8.333333332999999,2.04,7.04
13583,Florida,Byrneville Elementary School Inc.,,,,36.0,94.35,91.67,2.777777778,2.04,7.04
13584,Florida,Dr. Edward L. Whigham Elementary,,,,96.0,94.35,91.67,1.041666667,1.041666667,7.04
13585,Florida,Ensley Elementary,,,,72.0,94.35,91.67,1.388888889,2.04,7.04
13586,Florida,Forest Hills Elementary,,,,108.0,94.35,91.67,1.851851852,2.04,7.04
13587,Florida,Gloria Floyd Elementary,,,,60.0,94.35,91.67,3.69,1.666666667,7.04
13588,Florida,Inverness Primary,,,,108.0,94.35,91.67,4.62962963,2.04,7.04
13589,Florida,Inwood Elementary,,,,60.0,94.35,91.67,1.666666667,2.04,7.04
13590,Florida,Legends Academy Charter,,,,36.0,94.35,91.67,2.777777778,2.04,7.04
13591,Florida,Molino Park Elementary,,,,72.0,94.35,91.67,5.555555556,2.04,7.04
13592,Florida,Mollie Ray Elementary,,,,72.0,94.35,91.67,3.69,2.04,7.04
13593,Florida,Nelson Elementary,,,,120.0,94.35,91.67,2.5,2.04,7.04
13594,Florida,Pine Crest Elementary,,,,108.0,94.35,91.67,3.69,2.04,7.04
13595,Florida,Bellalago Charter Academy,,,,107.0,94.35,91.59,5.607476636,0.934579439,7.04
13596,Florida,Lamb Elementary,,,,95.0,94.35,91.58,1.052631579,2.04,7.04
13597,Florida,Seven Oaks Elementary,,,,95.0,94.35,91.58,7.368421053,1.052631579,7.04
13598,Florida,Bonita Springs Elementary,,,,71.0,94.35,91.55,3.69,2.04,7.04
13599,Florida,Ralph M Williams Junior Elementary,,,,71.0,94.35,91.55,7.042253521,1.408450704,7.04
13600,Florida,James W. Sikes Elementary,,,,130.0,94.35,91.54,2.307692308,2.04,7.04
